,comentario,liguagem
414,This video is almost 6 years old and I still can't get over the fact this man took a Rolls Royce to the desert,en
415,"Happiness is not about the events of our lives,but about our emotional reactions to those events. Post Malone find peace and comfort. Be happy person again.Heal the hurt.",en
416,"I love you bro, you the greatest ",en
417,This summer was so lit ,en
418,what i enjoy about post malone he dont sexualize his music or have poor taste in visualization,en
419,"how can people hate this man, like god hes so chill tf",en
420,Thank you for sharing your life with us,en
421,"It’s bitter sweet listening to this again because I had just graduated Highschool and entered the “real world”…college, working job, losing friends  in my mid 20s now and I’m just sitting thinking back on how I missed the moments I made during Highschool  but Atleast I can say I made the most of them and can relive those times through these songs 🫶",en
422,"You gon' think about me when I'm goneeee
Still a heater after all these years ",en
423,Still best song to hot box too haha ,en
