,comentario,liguagem
87,"Uma música incrível dessa, merece um diversos Remixes!",pt
88,Que coisa linda de se ouvir! Vibe mara,pt
89,Delícia de música  vibe boa demais!!!,pt
90,"A música é linda de mais, mas este clipe também é inteiramente maravilhoso!!! Ainda que seja um clipe voltado para o som, ver vocês brincando, pra um lado e pro outro, sem nada, só com a alegria, a vida, a alma jovem, me fez perceber o quanto eu tenho vivido estressado com o trabalho, tentando juntar dinheiro e pagar contas e comprar coisas. Eu tentar ser adulto e responsável não significa que eu tenha que ser mau humorado, apenas vi que tenho que sorrir mais, alegrar mais a vida de alguém, pular mais, ver mais as vidas, a natureza, o lado bom da vida! O clipe me deu esse despertar e sou muito grato! Obrigado, muita luz e muito sucesso!!",pt
91,A energia a música o clipe tudo e perfeito muito bom ficou incrível eles justos muito bom,pt
92,Não me canso de ouvir....,pt
93,"Umas das músicas que mais me marcou, essa música é EXTREMAMENTE INCRÍVEL!",pt
94,"EU AMOOOOO TANTO ESSA MÚSICA, ESSE CLIPE FICOU PERFEITOOO, A MÚSICA E O CLIPE PASSA UMA VIBE TÃO BOA, TÃO LEVE ...
EU AMOOOOO",pt
95,E aqui estou eu de novo! Muito bom! Música boa! Música de verdade!,pt
96,Se vc escutar essa música sem pensar em ninguém VC É PREVILEGIADO SIM,pt
97,Eu mato todas as minhas saudades com essa música ,pt
98,"Musica linda,o clipe tá maravilhoso também.",pt
99,"Galera tô aqui em frente ouvindo essa música ,imagina ",pt
100,Que delícia de som!!!! Um clipe simples e que diz muito :),pt
101,"amém anavitória, brigada por dilatar minha pupila com essa benção de música",pt
102,Depois de 2 anos dessa música aqui estou eu de novo amo demais sou cadelinha dessa música ️,pt
103,Essa musica é tão pura. Por isso que gosteiiii,pt
104,Como vocês conseguem trazer tantas sensações boas em apenas um vídeo/música ?? Que delícia isso!!!,pt
105,É tão bom voltar aqui e sentir a vibe dessa música  2022,pt
106,"melhor musica de todos os tempos
100% maravilhosa",pt
107,"Cara, essa música é um presente! Gratitude.",pt
108,"VALORIZE AS PESSOAS QUE ANDAM COM VOCÊ NA TEMPESTADE. 
NO CALOR , AS PRAIAS FICAM CHEIAS.",en
109,Sempre que eu escuto essa música eu fico com ansiedade pra ver ela de novo  ,pt
110,"Em alta no Youtube sem palavrões ou coisas obscenas, que as músicas com letras de qualidade voltem.",pt
111,2022 e eu aqui apressando essa música linda ️,pt
112,"Não existe a palavra pREviligiado, mas sim PRIVILEGIADO ♡♡",pt
113,não deixem essa música morrer,pt
114,Mano a vibe dessa música,pt
115,"Escutei essa música na TV, no programa altas horas, achei tão linda que eu vim pesquisar no you tuber. Kkkkkkk",pt
116,"adorei e uma das melhores musicas não tem preconceito...MARAVILHOSA,PERFEITA,INTERESANTE...",pt
117,Isso sim e uma música de qualidade,pt
118,Amo essa vibe,pt
119,Música boa demais!,pt
120,TRÊS DEUSES DA MÚSICA CONTEMPORÂNEA ATUAL BRASILEIRA JUNTOS EM UM VÍDEO MÚSICA SÓ AAAAAA SURTOOOO AMEI,en
121,"Tava com saudades dessas músicas, nenhuma e igual, um vibe mais lite",pt
122,"Adoro este menino
E como combinou cantando com as meninas.
Adoreiiiiii",pt
123,"Mais um video de uma melodia q mal se pode esplica oq vc sente na hora oq eu senti foi uma melodia linda,incrivel,maravilhoso,gloriosa e plenamente,magnificamente deslumbrantemente intensamente demais e so posso descrever com uma palavra ""Ultra-Perfect"" q nem as estrelas estelares universais ",pt
124,"LETRA 

Como que eu vou dizer pra ela?
Que eu gosto do seu cheiro",pt
125,Amei a letra... é o que tá faltando hj em dia!,pt
126,"Que clipe incrível kkkkkkkkk
""Essa aqui você engravida, da folha mesmo, é uma coisa loca"" kkkkkkkk eu amo a Vitória",pt
127,A canção mas apaixonante do mundoooo️️,pt
128,Música linda demais!!!,pt
129,Típica música que me deixa viciado ,pt
130,"Pegue um violão , aprenda essa música . Cante para quem você quer conquistar e seja feliz pra sempre",pt
131,"Só ele faz minha pupila dilatar 
De: eu
Para: pessoa que não gosta de mim e não liga para os meus sentimentos",pt
132,"Essa foi a primeira vez q escuto essa msc e juro, nunca me apaixonei tanto por uma música",pt
133,Essa música é perfeita,pt
134,"Eu sou apaixonado por essa música 
Ano passa e eu volto aqui rs",pt
135,amo essa musica muito boa,pt
136,Muito bom ouvir vocês  são maravilhosos,pt
137,"Ai gente! Ia dormir, agora me diz como? Que coisa lindaaaa",pt
138,Bate uma nostalgia ao ouvir essa música,pt
139,Música fofa não tem palavr não tem palavras que  desvaloriza a mulher  ,pt
140,"Quero registrar aqui: 12/03/23, que eu te amo, você sabe, minha falta de coragem faz com que eu não arrisque viver esse amor, estou aqui em prantos, sabendo que eu vou te perder por isso( talvez eu nunca te tive) , mas isso vai passar, sempre passa.",pt
141,"Som muito foda, em plena madrugada viajando nessa música.",pt
142,A cada dia que passa fico mais impressionada com a singularidade de música que vocês produzem. Adoro a harmonia. Especialmente da Ana com seu dom de compor. Parabéns! ,pt
143,E eu que escuto essa música sem pensar em ngm kkkk amo essa msc ️,pt
144,Sou apaixonado nessa musica ,pt
145,"Esse ritmo é muito relaxante, adorei!",pt
146,Infelizmente o Brasil não é reconhecido por músicas como essa,pt
147,Eu amo essa musica e muito linda tem muita energia,pt
148,"-você tá apaixonada, né?
- não, eu não me apego fácil às pessoas

*no fone*",pt
149,Música com uma vibe tão...ah perfeito <3,pt
150,Se eu não me engano esse clipe foi feito em São Francisco do Sul - Santa Catarina ️ PRAIA DA SAUDADE E NA PRAIA DO MOLE ,pt
151,Maravilha de música! ,pt
152,"""Como que eu vou dizer para ela?  "" ",pt
153,"Como essa música não tem milhões e milhões de views, gente? Simples e autêntico.
Sucesso pra vocês ",pt
154,"Vc escuta essa música da primeira vez e ta de boa, ai dps quando vc vê q ja escutou a música tanta vezes q sabe a letra de traz pra frente e percebe q realmente ta apaixonado pela pessoa",pt
155,Eu sempre amei essa música e agora que eu tô apaixonada é melhor ainda ,pt
156,perfeição ,pt
157,"Letra
Como que eu vou dizer pra ela

Que eu gosto do seu cheiro

Da cor do seu cabelo",pt
158,Como assim essa música vai fazer 2 anos?? Parece que a primeira vez que eu escutei ela foi ontem ,pt
159,"Agora não tem como eu dizer pra ela que eu amo o cheiro dela ,que eu ainda amo ela , acabou . Foi muito bom quanto tudo isso durou ,me arrependo de não ter aproveitado mas com você . Eu te amo eternamente... E você sabe disso.",pt
160,"Vou dizer: Tinha um certo receio desse ritmo, mas ao ouvir essa música em uma loja corri pra procurar e estou completamente apaixonado nisso. Gente, não sabia ao certo sobre esses cantores por viver em uma sociedade onde gostar desse ritmo é ser chamado de ""bichinha"", mas foda-se isso. Essa música é da hora.",pt
161,Adoro essa música,pt
162,Vitor kley e Ana Vitória salvando a nossa música brasileira. Parabéns muitas bençãos pra vocês...,pt
163,Amo  escuto todo dia,pt
164,"carai conheci esse som hj, que musica foda entrou na minha mente e não sai mais, em um momento tão triste na minha vida, essa musica da uma leve revitalizada na alma , só agradece (y)",pt
165,Eu queria tanto que esse tempo voltasse ,pt
166,"Como que eu vou dizer pra ela
Que eu gosto do seu cheiro
Da cor do seu cabelo
Que ela faz minha pupila dilatar?",pt
167,Eu escutava todos os dias eu amava,pt
168,Muito daora a música vou ouvir muito ameeeeiiiiii,pt
169,Essa é a vibe,pt
