,comentario,liguagem
66,"Eu ameii essa musica!!! E tenho 2 motivos pra gostar mais dela:

Primeiro motivo: Ela não tem preconceito, e isso é bom pq vc não pode ter preconceito e ter q se amar e amar a pessoa do jeito q vc e ela é. ",pt
67,"lovely song, I feel happy everytime I listen to it",en
68,This song is one of the best songs I ever heard in my life big up post and cat ️,en
69,Love it ,en
70,these are some of the simplest yet most stunning visuals i’ve seen in a music video i love it,en
71,Looking forward to more collabs. I love these two together. ,en
72,"️SONG OF THE YEAR️
THANK YOU for this song!!! It's in my head all day long....and if I'm in a crappy mood at work, I listen to it. I love you Post Malone and Doja Cat - THANK YOU ️",en
73,I really love this dude ️️ always the best music,en
74,Loving this,en
75,"As the pandemic begins to phase out, I'm loving songs like these which bring me happy energy and hope. We have all been through so much this past couple of years and songs like these are here to remind us that there is light and hope at the end of a difficult time period. ",en
76,Estou presa nesse clipe há meses!!! ,pt
77,Very nice ! Well put together !! Thank you !!!,en
78,I love this song ️,en
79,Se vc voltou pra ouvir esse som Parabéns! Seu gosto e excelente! ,pt
80,I love this collaboration. Their voices just blend so good.,en
81,Love this!!! Good mood music!!! Yay!!!,en
82,Love it.  ️,en
83,Such relaxing and elegant melody.,en
84,I appreciate their honesty ,en
85,"If this isn't the most happy feeling kinda song, I don't know what is ",en
86,"This is one of those songs you play in the morning before going to work and have the best mood ever, definitely a vibe check ️",en
87,I love this song ,en
88,Grammy song right here. Amazing vocals and Bass.  Sounds like a soundtrack we could see on the animated spider man movie . Great Music,en
89,I love ️ this song!,en
90,This song so dang fresh. Love it!!! These two need to collaborate more.,en
91,"Another bad ass video with Doja, her shit is sooo under-rated ",en
92,what a masterpiece ,en
93,I love it ! Great video,en
94,By far my favorite on the album. This was a collaboration I didn’t realize we needed. Post did his thing and Doja showed out like she always does when she features on others songs. They have such complimentary voices! These are the kinds of songs that encourage me a small producer and artist myself to get back to work and try and elevate my own craft. Such a good vibe all around! Such a happy video too! : ),en
95,What a beautiful song  I love it,en
96,This mv always makes me happy somehow ️️️,en
97,I love this song. I feel jovial and it makes me happy...,en
98,Omg....I love this song! ,en
99,"this song is so powerful yet so playful !! great job to both artists , what a wonderful collaboration <3",en
100,Absolutely LOVE THE VIBE of this video ️️️️,en
101,This song is absolutely gorgeous and this is my first time seeing the video. GENIUS.,en
102,"Essa música me faz lembrar momentos ótimos com uma grande amiga, tinhamos uma relação ótima, porém, o fato dela ter entrado em um relacionamento fez com oque isso nos afastasse o suficiente para até os dias de hoje, não entrarmos mais em contato.",pt
103,I watched this song many times. never bored,en
104,"The song was already perfect, but the video is absolutely delightful ♡ much love to Doja and Post",en
105,Love it!,en
106,I have fell in love with this song play it over and over I’m a new subscriber ,en
107,This song came out the day after me and my girls first date. We're still going strong as ever. I'll likely marry her...,en
108,With this song this summer is gonna awesome and so fun !!!!,en
109,I love this song,en
110,I ain’t ever in my life heard a verse Doja didn’t annihilate.. this girl is so talented!,en
111,Okkkkk this song is fire but can we appreciate the artistic gem that is this music video!!! Props to the team ,en
112,My every day song  and my fave two artists ,en
113,"So dope how queer friendly this video is, showing all different types of love. ",en
114,"From “I fall apart” to “I like you” Posty really is able to articulate the full spectrum of human emotion in the expression of music, we all go through the motions but we can’t all express it with talent like this. I’m glad these people exist, life would be vapidness.",en
115,"I stumbled upon this song and now I cant get enough it's my go to for relaxing,  Doja cat... meeeeow so beautiful!!!!!",en
116,"Post and Doja, 2 of the most original artists to come out in a long time.",en
117,You will always make the best songs,en
118,Even Post Malone deserves a moment of joy,en
119,"I admit when Post first came on to the scene I judged negatively because of his look. Then I heard his music and was intrigued. Finally, meeting the guy and seeing how just laid back, chill, and overall positive this guy is. I have much respect for him. Wishing him a great life and much success in his career. Btw, another great track. Love it.",en
120,I'm a rocker! I listen to metal..punk rock.. classic.. hair bands etc. I dont even listen to hardly any of today's hip hop junk. But I dig this dude. So far I like everything Ive heard from him. ,en
121,I love this song!!,en
122,"If I ever was friends with Post Malone, it deafly be friends for life!!!",en
123,Love this song so much️️️️,en
124,This is catchiest song of the entire year! Twelve Carat Toothache blew my mind Posty can’t make music that’s not fire and Doja can’t do a bad feature.,en
125,Creative Director gets an “A+” !! ,en
126,Yeah I didn’t know I needed post and Doja on the same song… I can’t lie I’m obsessed ,en
127,Love it,en
128,"You seem like a beautiful gentle soul to me, thanks for your lovely music ",en
129,I love this song!!!! ,en
130,What a beautiful song. Love the vibes keep it up Post Malone and Doja Cat.,en
131,I want this played in my wedding ,en
132,This is becoming on my fav. Post Malone song  since hearing it; luv the beat too &  vry catchy...,en
133,Killer jam! I heard this on the radio today in San Diego!!,en
134,she never disappoints ,en
135,This is A #HIT.,en
136,Music coming from the heart and the soul,en
137,Amei musica maravilhosa,pt
138,Beautiful! Thank you! Both of you,en
139,"This song helped get rid of my depression. But “Clover Cage - Learning To Love Myself” did something so special to save my life I can’t put it in words, you just have to hear it for yourself. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ",en
140,This song is awesome!,en
141,"Post is the example of a person living in their power. Operating from a space of humility, but no apologies for being unique and shining. Accepting of himself and open. When you project love you get love. Not even trying to be poetic but I love this dude. Such a true and cool human. Often times I think the oldest souls live in the youngest bodies. It’s crazy to me how so many of us and myself included, spend so much time worrying about what other people think before we just do us and live for ourselves. I think that’s the greatest thing we could ever do for ourselves or God. Get into our power right now. Be our authentic self. We are all a blessing and a crucial piece of the puzzle.  Spread love because that is the only productive thing to do. It’s not about what you say - it’s about how you live and just exuding that peace and love that will change the world. God Bless you Austin! I feel so lucky to be walking this earth with such a beautiful person",en
142,Another classic to save to the Playlist mhm  ^_^,en
143,Actually this song deserves Grammy,en
144,I heard this song for the first time today now I gotta repeat I love post Malone,en
145,Doja cat.. hour glass to die for.!! And great voice,en
146,Perhaps the artist who doesn't disappoint me. Post Malone,en
147,"Posty is a breath of fresh air! He's been supplying us with hits for years and I'm grateful for his creativity, talent, kindness & individuality! I'm eager to watch him live in concert this September!",en
148,"Doja Cat's verse makes me repeat this song n times
I love it ",en
149,I love this song ,en
150,Their voice mesh so well together. Hopefully this becomes a huge summer hit,en
151,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
152,The day this video was released was the day my daughter was born. I’ll never forget it. Now she sings it with me! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
153,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
154,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
155,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
156,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
157,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
158,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
159,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
160,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
161,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
162,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
163,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
164,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
165,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
166,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
167,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
168,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
