,comentario,liguagem
288,"I love it when you call me senorita
I wish I could pretend I didn't need ya
But every touch is oh la la la
It's true la la la",en
289,I love this song so much,en
290,"Funfact: ""They're back together again"" ",en
291,Who is after their reunion ,en
292,"Shawn and Camila: We are just friends......

Bed: wait, what about the “oh la la la” ?",en
293,I love this song because this is  amazing,en
294,"Ohh I wish it was still on radio, I miss this song so much  bro",en
295,This song makes me feel right ,en
296,This song brings beautiful memories ,en
297,Top,en
298,"Camila : i love it when you call me senorita
Shawn : oh la la la
Justin and Ed : we don't care",en
299,It's sad there not together anymore  but great song never gets old,en
300,Love this song ,en
301,Why did they split up? I can't understand. They look so beautiful together. This couple is really good. Camilla looks like Wednesday btw. Perhaps I'm the only one who noticed it.,en
302,"Y'all this is the ""Havana"" of 2019",en
303,I remember when I was just 11 and said “three years from now this will have like sooo many views” and now I am just like “1 billion. omg,en
304,"it's 03-10-23 02:30 AM
still listening  
Hope next year will be listening with 
my Senorita ️️",en
305,I love this song my all time favourite ,en
306,Really I love this song very much from all of my heart its so nice and beautiful,en
307,together again ,en
308,"Nobody:
Literally no one:

Shawn in the background at 3:07",en
309,"bro this song is so cool i mean the production, and vocals, but can we appreciate how amazing shawn looks???",en
310,Makes me fall in love again !!!!,en
311,I love this song very much ,en
312,they’re back together chile,en
313,"Inspiration comes from within yourself. One has to be positive. When you're positive, good things happen. ",en
314,"3 years later I found this song, and realized that YOU sing it!",en
315,Hermoso ,pt
316,I first heard this song through my first lover caller tune 1 year back. ,en
317,"Am I the only one who went back for a nostalgic listen and though ""You know what? I'll watch the music video too"" and then realised excatly how hot both of them are? Just me? Ok.",en
318,"I feel like every Song that has a Spanish word in it gets 1B views.

Bebe, Despacito, Senorita.",en
319,Im here cause i heard that shawmila is back ,en
320,I love this song,en
321,His singing voice is a smooth waterfall.,en
322,"no one: 
literally no one:
fans: omg shawmila is back! 
Shawn and Camila: wE aRe jUsT fRiEnDs",en
323,I cant believe i m still so fuckin obsessed with this iconic piece️,en
324,This song is magical still listening,en
325,I like the background sound ️,en
326,"Me: ships them so hard

Camila and Shawn: WeRe jUsT fRiEnDs ",en
327,Y'all are so beautiful and gorgeous together y'all are a great couple ever  congratulations ,en
328,1.5B views! This is another level!!!,en
329,The memories i  came back to hear this song after two years,en
330,This song is a good  way to tell your crush that you like them,en
331,this morning the video only had 600k and now 18 mill WOW that was fast,en
332,i love this song,en
333,Love that this was released on my birthday ,en
334,I followed from Sing 2 movie.I really like this song.,en
335,"Shawn and Camila: ""We're just friends.""
Also Shawn and Camila:",en
336,"Love this song 
Love form Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩",en
337,"I'm going to leave this comment here ao when somebody likes it, I will hear this song again ",en
338,I LOVE IT WHEN U  CALL ME SENORITA,en
339,"Shawn + Camila: “We’re just friends.”

Me: And the earth is flat...",en
340,"Awwwwww, they were good together ️",en
341,"A message to the next generation, please don't let this song die",en
342,Just wanna say welcome to those who came here immediately after seeing all the vids of shawn and camilla on tik tok at Coachella ️️,en
343,This is precious.,en
344,my babies are back,en
345,"2:00
Camilla: Don't you let me fall
Shawn: Oops ",en
346,"Most seductive lyric, ""...friends dont the way you taste"" says it all",en
347,Love this song,en
348,I remember listening this in 2020,en
349,So nice I'm listening each and everyday I feel no bore,en
350,"Shawn and Camila :guys calm we’re just friends 
Me :But friends don’t know the way you taste huhhhh",en
351,This song is legendary ,en
352,Look at that sounds lovely ,en
353,I loves this song never old,en
354,i remember when this first came out,en
355,"Shawn and Camila : Were just friends 
Director : For now..
Jeez, Thanks for all the likes! シ",en
356,I miss them together .,en
357,Great song,en
358,Who's here after they got back together,en
359,"2:32 
Definitely my fav part Camila looks like an literal princess there",en
360,"YouTube: How many times would you like to repeat this song?

Me: YES️",en
361,I'm obsessed with this song,en
362,This song is my favorite song,en
363,who is here after they were spotted together at the Coachella,en
364,"Shawn: Takes off shirt
Taylor: “You need to calm down”",en
365,Their love make me moving and warm,en
366,Both looks beautiful  together ️ ,en
367,ITS HITS HARD AFTER THEIR BREAKUP,en
368,"1:51 You say we are just friends, but friends don't know they way you taste.. 
Shawn&camila: WE aRe jUSt FriENdS
Me: interesting",en
369,My daughter watches this song all day long!,en
370,Great they are together again ,en
371,this video just called me single in 15 different languages. ,en
372,I love this song,en
373,Who's here after Shawn and Camila got spotted in Coachella 2023...,en
374,This is my 12th favourite song ,en
375,This is the best song ever! I’m your fan!!!,en
376,"Me: THIS IS SO HOT
Taylor Swift: You need to calm down",en
377,I am really happy listening this song..,en
378,"COMIN UP ON 41 YEARS MARRIED, & 42 TOGETHER ️  YOUR SMILE & THOSE EYES. . .NEVER FAILS. . .",en
379,God they are again together,en
380,"Camila:- wE aRe jUst fRiENDs!!

Shawn:- hold my muffin.",en
381,i love this song,en
382,"This song was favourite of my GF.... And now she is not with me....but today I searched and just still listening....and remembering her...
It's just good  feeling when I was remembering her",en
383,Shawn and Camilla . Forever  always ,en
384,1:58 wow nailed it ,en
385,I love this song I listening to this song every day,en
386,they are back together ,en
387,"Camila and Shawn: were just friends

Producer: OOOH LALALALA",en
388,OMG! Both the song and this video are so cute. Shame that it's a rare thing,en
389,Nice song ️,en
390,"Future you, I know you are reading this. You fell in love with this song as soon as you started listening to it",en
391,"2015: I know what you did last summer

2019: I know who you did this summer",en
392,I listen to all time  when I alone,en
393,"Locked in the hotel 
Best part 
Love the song ",en
394,Shawn Mendes is so freaking looking good ,en
395,2023 and it's still playing since the first time I heard it,en
396,"Shawn and Camila: we're just friends
Me: yeah and I'm from mars",en
397,Finally  they repeating their daiting,en
398,Oh wow your song is awesome.,en
399,"To Shawn: Don’t drive without a helmet. To Camila: Don’t ride without protective gear, especially on your legs.",en
400,"You say we're just friends, but friends don't know how you taste.
Me: :0",en
401,I love this couple!,en
402,She is one of the best singer Who loves to listen her songs ?,en
403,Camila is Shawn‘s the only Señorita🥹️,en
404,Os xodos voltarammmm,pt
405,"Shawn and Camila: We’re just friends.

This song: And I -oop.",en
406,Still my favourite song in 2023 ️,en
407,Love this couple,en
408,"camila and shawn:
”we are married but just as friends”",en
409,"This never gets old. I could listen to it all the time.



Yo, HIPVIEWS dawwwt cawwwm be slayin' the game when it comes to YouTube views, know what I'm sayin'? They got that fire content and them views be comin' in hot!",en
410,"For me, Camila Cabello and Shaw Mendes will always be the ideal couple...",en
411,I love the song ,en
412,The best song for me,en
413,"2019: we’re just friends haha

2020: we are engaged with triplets haha",en
414,Both are expression queen and  king both lovely yrr i don't love anyone but after watching this I feel I am in love  really kass i also got my  princess star  like this hero   so handsome  yrr hyyyyyyy mind blowing music,en
415,"olala....No matter how mch i listen , keeps me soothe everytime.",en
416,"Shawn Mendes: We are just friends

Also Shawn Mendes: “geez, go down!!”",en
417,Camilla sister performed great . Senyoritha,en
418,I love it when you call me senorita I wish pretend I didn’t need ya But every time it’s true la la la,en
419,Not me coming back here after what I saw at Coachella ,en
420,"Hey Camila what were you doing last summer?
Camila:Shawn Mendes",en
421,life was good when this song came out,en
422,This song is wiked I love it I will get it played on Saturday xxx,en
423,"Me: I ship Camila Cabello and Shawn Mendes #CamilaMendes
Camila Mendes: Wait! what the?!??",en
424,I listen this song every night,en
425,One of the cutest couple,en
426,I Love her,en
427,I paid DJ to play it in the club and now all the girls are over me ,en
