,comentario,liguagem
76,"Jennie is that Global IT baby<333 Whenever she is, that Area gets electrifying, she has that charisma, that gets everyone s attention,  that Queen Vibe, STAR power! Queen Jenn Unbeatable SOLO STAR POWER~~",en
77,We have to reach our goal ASAP. 1B on or before SOLO ANNIVERSARY!,en
78,Always comes back to this iconic solo ,en
79,she's  know how to party   so cute jennieyah a,en
80,"Jennie thank you for being here to brighten our days and give us energy to go forward, hope we can do the same for you, we love you our precious angel",en
81,Vote for Jennie in shining awards guys,en
82,This was my theme song last valentines day,en
83,Jennie is working so hard in her entire career. Let's give Jennie what she deserves. A billion vi3ws first for her!,en
84,1 billion for our jennie she really deserves it!!,en
85,I can't stop myself from falling more and more for you Jen. You are freaking gorgeous.ಥ⁠‿⁠ಥ,en
86,Can't wait for your new song,en
87,CLOSE TO 70M VIEWS LETS GO BLINKS!,en
88,"Jennie the most soft-hearted girl in this cruel world.
Jen you deserve more love and appreciation for your hard work since your trainee days.We all jensetters love you.",en
89,this song is amazing,en
90,a princess of the idol,en
91,"This song is unforgettable, Jennie is such a great girl!",en
92,we are so proud of you Jennie,en
93,COME ON GUYS! MAKE IT A BILLION!,en
94,May is Jennie's month. She is slaying. I'm so proud of you love.,en
95,Even with the hectic schedule jennie kim never fails to slay and give us more proud to be jensetter(⁠✿⁠ ⁠♡⁠‿⁠♡⁠),en
96,Vote for Jennie in shining awards pls I want to see her receiving the most popular and beautiful Blackpink member awards,en
97,300 million v3ws coming soon! Please stream blinks! Do it for JENNIE!,en
98,Jennieee will set a fire in a red carpet today with her glamorous look,en
99,i'm SOOOO excited for this MV to hit 1B views AAAAAA,en
100,Jennie's singing SOLO means she's single and available now,en
101,Let's try to complete 930m views by the end of May,en
102,"If we want to give Jennie what she deserves, we have to move a little faster.",en
103,"L    O    V    E          Y    O    U

........J    E     N    N    I    E........",pt
104,I'm so proud  of you jennieyah all of your successful  well deserved  on you   congratulations again,en
105,"my queen, you looked so beautiful at cannes. i am so proud of you for your acting debut. :)",en
106,Jennie thank you for existing & inspiring many people you deserve nothing but the best  I’m sooo prou u love u,en
107,"Str3aming this MV is not easy,  I am here for 3 years now. To be honest there are ups and down, sometimes it's tiring but for the love of Jennie. I'm still here standing.",en
108,1B pleaseeee,en
109,"UPDATE:are you guys ready for *BLACKPINK JENNIE's solo debut stage on TV tomorrow, 11/25 (SUN) on SBS Inkigayo!?!?! Show starts at 3:30PM KST~ ""BLACKPINK's first solo take off! The shining debut stage of Jennie who is full of unrivaled aura!",en
110,this song deserves 1B!! let's continue on streaming for jennie n make her reach higher numberrrr!!!,en
111,Vote for Jennie in shining awards guys,en
112,this song deserves 1B!! let's continue on streaming for jennie n make her reach higher numberrrr!!!,en
113,this song deserves 1B!! let's continue on streaming for jennie n make her reach higher numberrrr!!!,en
114,Lets show our support for nini by getting her 1 billion,en
115,A billion vi3ws first forJennie!,en
116,1.5 million views are close!! love you jennie and blackpink!,en
117,It's time to reach 1 billion jennie it will be iconic forever,en
118,Jennie is going to shine in cannes again,en
119,"Everyone obsessed with her .she is a really something
Like queen",en
120,100K in an hour!,en
121,"For those of you who are losing hope, I know this is not an easy journey for all of us. But we almost reach a billion this is not the time for us to give up on Jennie and SOLO.",en
122,Jennie is attending Canes Film Festival today for her acting debut in The Idol. Let's support her!,en
123,"The white and matching black dress  totally  fit on you,you look so gorgeous",en
124,Jennie voices in this is amazing like her rapping and no joke,en
125,The most iconic solo,en
126,Jennie so I like this song so much and I 'm still listening to the year 2019 ,en
127,Let's give a billion on her SOLO Anniversary. For sure she will be happy.,en
128,"i’m not even turkish but he still on top, y’all can't deny this tho",en
129,A billion vi3ws first for Jennie,en
130,Lets go to 400m and more before this year end ️️️,en
131,Let's hit 930M fast,en
132,Jennie's surprise has been 1 billion get a solo mate let's just keep going she can do it it's a great one,en
133,COME ON BLINK 73 M AGAIN,en
134,omg!!! now she's  wearing  a cute black dress with simple  make-up gosh JENNIE KIM beauty is so so so amazing,en
135,Thanks  to all blinks/jensetter  who support and cheer  Jennie during her CFF event....you make nini smile !!!,en
136,The power of Jennie is crazy,en
137,"Let's get this to 500M 
Let Jennie know how much we BLINKS luv her <3",en
138,I could listen all the time. Solo is my cup of tea,en
139,BEST SOLO AMK,pt
140,"Keep vot!ng everyon3 
Only 15-20 vot3s are needed for Jennie to be first in popular category 
And almost 100 -150 vot3s are needed in most beautiful member category",en
141,"JENNIE has 46 video ( fan cam or performance ) which surpassed 1 MILLION views  
A QUEEN",en
142,Our Jennie is looking like a princess at Cannes,en
143,"Jennie Being the best, I love you",en
144,"I can't stop listening it again and again, everything does is so cool, I like this song, JENNIE FOREVER ️",en
145,Jennie makes people who call her lazy cry every day,en
146,"100m views coming soon!!!!!
Keep streaming!!!",en
147,Solo hits different ️ let’s go 1 Billion views ,en
148,Neart to 1B🥹,en
149,ARTIK LÜTFENN BİZİM ÜLKEYE DE GELİN  BLACKPİNK  SIZIN ICIN COK SEY YAPIYORUZ BUNU HAK ETTIK 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,en
150,We love you Jennie. I will never  leave str3aming SOLO til we reach our goal,en
151,I'm already waiting for 1B views. Jenny you are my love I adore you!,en
152,Jennie is an idol who deserves 1 billion,en
153,Waitin for this mv to hit a billion and jennie's new solo comeback and the idol,en
154,this song deserve 1B!!! let's go guyss,en
155,JENNIE RUBY JANE SLAYING AT CANNES I'M SO PROUD OF HER !!!,en
156,"Still trending #1 in Malaysia 
60M ",en
157,Let's continue to support Jennie until the end. Next month we will see the actress Jennie,en
158,Wow !!! Just heard this song on FOX as I was watching the NFL game Seahawks vs 49ers as it was going into the 4th quarter. Love this song ! Wish Jennie and Blackpink all the best and success ! I don’t know much about Kpop but I do love Blackpink !,en
159,Jennie We are very proud of you,en
160,"Jennie also with the never-ending miss

He's a great dude and he will be in the top 1 million because he deserves it because he deserves it never forget it until the end",en
161,"I know blackpink wasn’t really popular in China or some places but I was shocked even ddu du ddu du can’t reach no.1in Hong Kong but jennie solo does! a new record here 
Hope rose can give this results too I love 4 of them!GOGOGO BLINKS️",en
162,"just enjoy  your day,we are here continuing str3aming to support you we love you Jennie",en
163,"This solo song will always be amazing, let’s continue on str34ming our Jennie towards 1B",en
164,So beautiful,en
165,"Who would leave Jennie?
She's beautiful",en
166,Have you all seen our jendeuki's red carpet look she slayed it looking like a real life princess,en
167,Do whatever makes you happy love. We will always be here to support you.,en
168,This solo is a legend,en
169,Vote for Jennie in shining awards guys,en
170,"Jennie will have new music soon, can't wait.",en
171,The way this video is growing.. we can definitely reach 100m views by end of the year BLINKS! ,en
172,"I love you Jennie, always.",en
173,73m only road to 1b,en
174,Eagerly waiting for your new songs Jennie Kim,en
175,a bit different .. unexpected but its gooooood...jennnnieeee is shining solo lo lo lo lo lo. .,en
176,We love our jenniya from the core of our hearts,en
177,"Cannes Film Festivall, she's shining  solo ever !!!!!",en
178,"Can we do 930million before may 31st? 
Lets try!!",en
179,Guys please don't get demotivated by seeing views increase with slow rate please keep streaming every views are important:(,en
180,Love you,en
181,Less than a day to see our Jennie's cannes red carpet look,en
182,Let's try to make 1 billion so that we can bring her happiness,en
183,wow!!! This is so nice! First solo member sings her first song named SOLO haha,en
184,Jennie will always be the main event ever ....,en
185,"You sitting on my feelings, I'm sitting on my throne.",en
186,Queen of rap,en
187,JENNIE  The Best solo,en
188,"I wish I could be there to chant your name like JENNIE KIM, the shining solo !!!! thanks  to all the people who cheated her name like she's  the totally  main event even, not haha",en
189,I think there are not much people to stream solo today:⁠-⁠(,en
190,24 hours -> 10m ,en
191,"Jennie is so humble, when her name was acknowledge and she was shown on the screen, she was shy.",en
192,73m only cmn before anniversary,en
193,"Yg: how successful you want your solo debut to be?

Jennie: yes",en
194,Jennie is iconic,en
195,Jennie is the limited piece of human,en
196,"MV-100%
SOLO-100%
JENNIE-100%
VOCAL-100%",en
197,down to 870k need more,en
198,"We are very close to 1 billion we cannot give up like this 
Let's go!!",en
199,"EĞER DOĞRU YOL SİZİN YÜRÜĎÜĞÜNÜZ, SÉ YOLLUNUZ AÇIK OLSUN",en
200,4m to go until the end of this month. We need to get 10m every month so that we achieve 1b this year!,en
201,I can't wait anymore i desperately wanna see her,en
202,KEEP WATCHING! we need 1 billion!!,en
203,#1 in Australia ,en
204,"Jennie is the best soloist, let's always support nini",en
205,Can't wait more to see her red carpet look,en
206,Go for 1b,en
207,"JENNIE ‘SOLO’ has 4,410,900 streams on Spotify",en
208,LET'S MAKE JENNIE HAPPY BEFORE THE Idol drama comes out!,pt
