,comentario,liguagem
73,David Carreira és o melhor cantor que eu já conheci e sempre gostei muito de ti e das tuas musicas todas... Amo,pt
74,adoro esta musica é a minha favorita! Beijinhos para ti e para a Carolina️️️,pt
75,Linda canção  Aveiro ,pt
76,"Mais uma estrelinha no céu  
Muita força para a tua família David 
Meus sentimentos ",pt
77,É uma música cheia de carinho e sentimentos. É muito bonita  beautiful beijinhos ,pt
78,"Adoro esta música David
Força",pt
79,Linda canção ️,pt
80,muitas forças David. Mais um anjinho no céu. Este anjinho é o mais lindo que está lá. Força. Eu não consigo parar de chorar. Os meus sentimentos a família toda. O meu anjinho lindo ️️️,pt
81,AMO  essa  música,pt
82,"Que belíssimo trabalho, adoro te️️️️️",pt
83,Adoro o david carreiraaa,pt
84,"Força David tu és forte. Os teus fãs estão aqui para te apoiar, conta com nós ️️",pt
85,"Fiquem muito triste quando soube da notícia, mas eu sei que tu és muito forte e vais conseguir superar tudo isto. Aqui contigo! ️",pt
86,adoro a música . Parabéns pelo trabalho . Força David,pt
87,"Simplesmente ADOREI a música!
Tens um talento único!!
Adrt David!
Sempre vais nos ter aqui ao pé de ti!",pt
88,Adoro teu trabalho continua,pt
89,"Adoro esta música, Anda comigo",pt
90,Ficarás sempre nos nossos corações. ,pt
91,Linda a música como sempre muito romântica parabéns amo de vdd ! Continuação de muita coragem para toda a família e continuação de muito sucesso ,pt
92,"Adoro a música

Vamos sempre apoiar-te em tudo ",pt
93,"Gosto muito desta música,é linda ️️",pt
94,Linda música grande artista  adoro muito o David  parabéns pela tua carreira musical e muito sucesso  para o futuro bjs ,pt
95,"David, é difícil dizer nestas alturas, muita força para todos e um abraço muito grande para ti David. Sou teu fã e estou muito triste. Um grande abraço!",pt
96,Todas as suas músicas são Excepcionais,pt
97,Música romântica sabe sempre bem ouvir ,pt
98,no dia que ouvi essa musica me apaixonei,pt
99,quando ouço esta musica relaxo,pt
100,"Adoro esta música
Força David",pt
101,Amei as paisagens e a musica é incrível. Parabéns pelo bom trabalho,pt
102,Olá  David   continua  a  tua  carreira  e  a  Sara  vai  estar  nos  nossos   coraçoes,pt
103,Anda comigo amor prometo q vou cuidar de tiamo essa muzica🇧🇷,pt
104,"Os meus sentimentos pela morte da tua irmã,força e coragem meu jovem !",pt
105,"Obrigado por esta música David 
É a música da minha relação, é a melhor música que já ouvi obrigado ",pt
106,Tou viciada nesta música ️adoro️,pt
107,"""Anda comigo amor prometo que vou cuidar de ti"" ameii a musica toca me no coraçao",pt
108,essa música é maravilhosa...,pt
109,Simplesmente maravilhosa!,pt
110,Linda música  sussesso ,pt
111,Os meus parabéns por esta música ,pt
112,"David esta música tá um som,esquece continua assim️",pt
113,"Adorei a música , parabéns",pt
114,Música linda.,pt
115,Está música é tão linda saves David carreira ️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,pt
116,Linda música e vídeo!Boa noite,pt
117,"Música muito boa, a tua voz é muitoo bonita, clip muito bom, nas paisagens, imagens, o clip em si ta excelente e a voz ja nem se fala, o melhor cantor do Mundo!!! ",pt
118,Eu oiço essa musica toda hora,pt
119,adoro esta canção parabéns David carreira ️️ bjs,pt
120,Muita força para toda a família,pt
121,Adoro te David muita força para ti beijinhos ,pt
122,Pois muita coragem David estamos contigo força a Sara está sempre nos nossos corações  ️,pt
123,Essa foi a primeira música que mandei pra a minha namorada  não paro de escutar essa bela música ,pt
124,O caminho é sempre em frente ,pt
125,Musica linda amei,pt
126,Linda música...,pt
127,A sara nunca vai sair dos nossos corações e espero que deus cuide dela. Se fecharmos os olhos no silêncio do céu dá pra ouvir a sara a cantar e a fazer o que mais gosta. O meu apoio à família carreira ,pt
128,Musica muito linda ouço a sempre nao sai da cabeça  todo de bom e força que tudo corre bem  os meus sentimentos,pt
129,"david esta é sem dúvida uma das tuas melhores músicas. feliz de te ver de volta às baladas. ️️Os meus pêsames David ela não merecia ter ido assim .
Rezo por ti David 
""Hoje menina amanhã uma mulher""",pt
130,Muita força para ti e para tua familia por esta perda ( Sara). Douté os meus parabéns  por estas musicas que nos fazes escutar. Cada musica que fazes fico supriendido pela qualidade da propria. Sou um grande fas das musicas do teu pai mas tu nao ficas atras muitos parabens e espero um dia te ver e oubir ao vivo . Um grande abraço e muita força nesta faze dificil.,pt
131,"Brutal.
já ouvi a música um trilião de vezes.
Mais valia fazerem a mesma música num vídeo de uma hora",pt
132,Maravilhoso como sempre  os meus sentimentos descansa em paz Sara os meus sentimentos para a toda familis e muita força!!!!!,pt
133,FORCA DAVID CONTA COM O MEU APOIU,pt
134,eu gosto muito desta música e linda ️️,pt
135,A musica esta linda parabens,pt
136,Esta Canção Está TOP. Parabéns David!,pt
137,"FORÇA é a palavra que nos ocorre a todos , a estrela Sara olhará e cuidará certamente de voces ️",pt
138,David eu fasso anos dia 6 de fevereiro no dia do concerto que organizou em homenagem à grande Sara Carreira. E eu gostava muito de participar na vossa live de YouTube para me darem os parabéns sendo q sou MEGAAA fã do David! Faz um trabalho incrível Obrigado! ️,pt
139,Cantas tão bem  David,pt
140,Adoro a música,pt
141,MUITO LINDA a musica.,pt
142,Parabéns muitas felicidades bem mereces um forte abraço meu amigo,pt
143,"Meus sentimentos,  sei o que sentem   a um ano perdemos nossa menina Deus conforte teu coração e de todos de sua família ",pt
144,"Adoro todas as tuas músicas
Que tenhas um longo sucesso pela frente 
Bjnh e força",pt
145,Gosto muito   desta   música,pt
146,Adorei essa música ️,pt
147,J’adore️,pt
148,Adorei imenso a música ,pt
149,Davides força nem tudo esta perdido muita saude a ti e a tua familia,pt
150,Esta  música é linda e espetacular,pt
151,"Som top David ️!
Tenho pena que ela tenha ido assim",pt
152,"Gostaria de deixar os mais sinceros pesares ... nunca ninguém deveria partir assim. Neste momento não há palavras nenhumas que possam confortar , mas acho que ninguém fica indiferente.  Força para todos vocês.  E mais uma estrela brilhará no céu.",pt
153,As tua musicas  son bonitas muita força  David  un grande beijinhos ️  de franca,pt
154,Amor ja viciei a minha turma inteira na música,pt
155,É muito linda esta música,pt
156,Força David eu adoro te  acompanho te desde que foste para os mca8 eu nunca parei de te acompanhar depois disso,pt
157,"Os meus sentimentos David Carreira.
A tua irmã era o orgulho de tudos os portugueses assim como tu e o teu irmão. 
Ela tinha uma voz tão doce e era uma pessoa tão humilde.
Descansa em paz Sara Carreira ",pt
158,Linda letra adoro ️,pt
159,"Eu adoro a canção é especial, o meu ídolo canta muito bem",pt
160,Eu nao sei quantas vezes já ouvi esta musica,pt
161,Belas imagens capturadas na ilha vizinha! Muitos parabéns pela música e pela prestação na novela. É preciso reconhecer o que é bom e o que é português ,pt
162,"Salve David Carreira. Ótimo cantor e ator. Acompanho vc na novela  ""Bem me quer"". Bela música e otima atuação na novela. Um abraço do Brasil",pt
163,David muita força para ti a Sara vai ficar sempre nos nossos corações o anjo como ela não morre tenho muitas saudades da Sara  eu ainda hoje quando me lembro dela começo a chorar ,pt
164,Uma ótima ideia de meter cenas da novela  Zé Condessa e Kelly Bailey adoro ,pt
165,"A Sara ficará sempre connosco ️
Sei que é difícil perder uma pessoa da nossa vida ️
Muita força para toda a vossa família e vocês têm o nosso apoio ️️",pt
166,Gostei muito muito bem David ️,pt
167,Musica tão linda David parabens coração  obrigada pela musica,pt
168,ficou   incrivel,en
169,Adoro a música ficou mesmo brutal. E adorei teres posto excertos da novela. ️,pt
170,"Não sei como mas comecei a ouvir esta música qnd me ligaram a contar q a Sara já não estáva connosco , música maravilhosa , meus  sentimentos a família ",pt
171,Amo sua música ,pt
172,"Os meus pêsames David ela não merecia ter ido assim .
Rezo por ti David 
""Hoje menina amanhã uma mulher""
Tenho orgulho no que tu és como cantor como pessoa",pt
173,Linda canção ️,pt
174,Adoro a música,pt
175,Quueeee música perfeita juro sempre quando estou triste ouço as músicas dele e fico logo toda feliz juro eu souuuu fã n 1 juro eu amo o David carreira,pt
176,"Meus sentimentos a toda família. Espero que algum dia consigam acalmar vossos corações e conseguirem sorrir novamente. Não consigo imaginar a for que devem estar sentindo, podemos contar com o meu apoio e as minhas orações. A Sara é um anjinho que está a olhar por vocês. A música é um remédio poderoso .",pt
177,Esse música e muito linda amo ,pt
178,Muita força e coragem para David carreira para enfrentar esta perda a musica ajuda. a Sara é mais uma estrela no céu  bjs,pt
179,"Adorei a música  Os meus sentimentos pela Sara ela sempre vai estar com o nosso coração ela vai sempre cuidar de nós um anjinho foi para o céu para olhar por nós não devemos dizer Adeus Mas sim um até já, nós nunca vamos esquecer essa pessoa maravilhosa que nunca desistiu de seguir os seus sonhos apesar do riscos  vou estar sempre aqui para vos apoiar sempre que precisarem ",pt
180,A Sara nunca vai parar de cantar onde quer que esteja e vocês também não ela vai estar sempre olhar por vocês,pt
181,Muito bom ,pt
182,Sim  já  conhecia  é lindíssimo  parabéns,pt
183,"AMOOO, ainda mais pk é nas flores ️",pt
184,Abraço Sr David Carreira. Forte Abraço deste seu fã,pt
185,"Linda música, adoro você, sou tua fan e do mickael , desde quando morava em Portugal  podias vir ao Brasil ne assim q essa pandemia passar ",pt
186,"Adoro a família Carreira. Para aliviar a minha tristeza, escrevi uma canção para a Sara com o ritmo e o instrumental da música ""Sentimento"" escrita por ela. Não sei se alguém da vossa família a vai ouvir, mas eu nunca a deixarei de cantar em homenagem a uma das minhas cantoras preferidas. Há muito tempo que tinha o sonho de vos ouvir a cantar os 4 ao vivo e ainda só te pude ouvir a ti. Continuarei a ouvir- vos no meu coração para todo o sempre e espero poder acompanhar a vossa voz num concerto. Adoro cantar e ouvir música, principalmente a escrita pela GRANDE e TALENTOSA família Carreira",pt
187,adorei sem dúvida és incrivel continua assim!!!!,pt
188,É a minha música preferida ,pt
189,Força David ️,pt
190,já ouvi Muita vezes e linda a  tens muita força e assim que deve ser aonde  esteve a Sara está muito orgulhosa de vocês e está ajudar vós  ️️️,pt
191,Sara para sempre nos nossos ,pt
192,Adoro as tuas músicas ,pt
193,muita linda adoro ,pt
194,"A música é linda... Lamento muito a vossa perda, a Sara irá sempre ficar no meu coração... 
Um abraço grande para a família Carreira e para os amigos mais chegados de Sara.️",pt
195,Eu ja ouvi mas de 1000 vezes eu adoro,pt
196,Muito linda Amei parabens,pt
197,David és muito bom músico e muito bom ator estou a adorar o teu papel no bem me quer! Espero um dia conhecer te!,pt
