,comentario,liguagem
129,Lisa T1 always in my heart proud of you,en
130,Let's go for 900 million ️,en
131,still a bop,en
132,Sigamos votando Blackpink Best metaverse performance y LALISA Best K-pop MTV VMAS!!!!!!!!!!!,en
133,Lisa has that it factor! Plan and simple,en
134,"Keep it up! Money, Lalisa, Shoong and SG",en
135,Omg that is so pretty,en
136,1b is coming.. lets lisa become the first female solo,en
137,"I hope they drop the money explicit version from coachella, also the dance practice from coachella",en
138,"Money is so close to hitting 831M keep fighting let's stream hard! Money, Lalisa, Shoong, SG!",en
139,"Yg Zele as meninas do blackpink, são únicas diferente de qualquer grupo feminino de k-POP.Blackpink tem sua marca registradas as mamacitas ",pt
140,"Guys make sure to vote for lisa in shining awards 2023 , best dancer 2023",en
141,Coolest song !!,en
142,I have listened to this song since it came out and I will never stop listening I love it ️ I love you Lisa,en
143,Way To GO! Blinks and Lilies Teamwork make the Dreamwork! Let's Go!,en
144,LİSA'M BUGUN YİNE MÜKEMMEL OLMUSTU TEKRARDAN ASİK OLDUM,en
145,"Keep on falling for me, I love the way it's feels",en
146,"addictive with this song since first release, the choreography gives cool and savage vibes",en
147,Money to 1B. Let's go blinks....,en
148,"It’s crazy how people came back to this every day, this song is legendary.",en
149,This song still hit different,en
150,We need 170M more views and solo needs 75M more views.,en
151,"""everyone silent"" It's my favorite part of the song",en
152,Minha música preferida .aahhhhh amo . Lisaaaa obg,pt
153,i can't stop repeating this masterpiece like this is so addicting,en
154,hermoso,en
155,Lovely ,en
156,"How beautiful everything is so perfect and just when we thought that Lalisa was perfect, Money arrives",en
157,Somehow  it would give us chills,en
158,"Let's Go Blinks and Lilies Keep Going! Money, Lalisa, Shoong and SG",en
159,Lisa always iconick,en
160,Blinks and Lilies Keep Pushing Shoong! It's about to hit 45M Let's Go,en
161,"Blinks and Lilies we are truly the best we continue to make the impossible happen! Keep fighting for Money, Shoong, Lalisa, SG and Stay.",en
162,"601 Milhões, Parabéns LISA!",pt
163,Lisa without bang's is just so beautiful i can't take my eyes off of her,en
164,Lisa  number one for me,en
165,"1 Billion soon
Keep streaming everyone",en
166,"even word ""amazing"" couldnt describe this queen. speechless.",en
167,"We didn't do so well during the last reset. Let's do better today, Lilies. We need to give Lisa her 900m poster by June!",en
168,Lisa looks so beautiful and healthy. I love how she went ahead and got those amazing muscles. Such an inspiration and a total bombshell ️,en
169,"Keep going Blinks you guys no what to do! Fight hard and strong! Money, Lalisa, Shoong, SG",en
170,She is successful soloist,en
171,Job well done Blinks and Lilies! We have made goal,en
172,"Best wishes that you will soon be back to doing all the things you love.

GET WELL SOON LISA",en
173,It's slow but we are the amazing Blinks and Lilies that make stuff happen. Slow and steady can also win the race let's go!,en
174,Go for 900 million views!!!,en
175,Lisa is a Queen of kpop for a reason ,en
176,The first 1 billion solo should be this song. Money deserves it,en
177,Keep fighting Money!,en
178,Mds essa é viciante viu,pt
179,FULL CONCERT ON THAILAND FAMILY ️🇹🇭 No One Me Only The music belongs to everyone.  Release the dance steps to the rhythm of the music ️,en
180,Lisa always smile because your smile warms my heart,en
181,900M please everyone,en
182,"LISA TE AMAMOS, EL IMPACTO QUE CAUSAS ES IMPRESIONANTE, CADA DIA MAS PERSONAS TE AMAN Y TE APOYAN . ESTOY TAN ORGULLOSA DE TI . ERES THE BEST!!!! LOVE YOUU LISAAAAAYA",en
183,Let's go blinks and lilies. We should be more active for our humble Lisa,en
184,"At this point i don't know if this song needs an mv or nott, this dance is just soo legendary itself fufufufuf",en
185,Keep checking and pushing Lalisa as well Let's Go!!!!,en
186,No one can stop Lisa now,en
187,Amo,en
188,Lisa is so talented and her fame is no joke. No wonder why so many people are jealous of her.,en
189,!!! BLINKSSS VAMOS FAZER ESSE MV MARAVILHOSO CHEGAR LOGO EM 700M? FALTA POUCO COMPARTILHEM BLINKSSS!!,en
190,Amo essa musica demais eu to sabendo dança e canta com ela parabens lisa arrasou,pt
191,"Keep Fighting Strong Blinks and Lilies Almost There! Money, Lalisa, Shoong, SG!",en
192,1B almost there,en
193,We must get this to 1B before this year passes…,en
194,Essa música tá perfeita de mais gente ,pt
195,ESTO ES ARTE,pt
196,"Let's Go Blinks and Lilies Keep Fighting! Money, Lalisa, Shoong, SG. Let's push SG to 200M So Close!",en
197,Don't forget to keep pushing Lalisa,en
198,"Her face has many expressions while dancing that is why she's great. 
This has a Hip-hop Western vibes. Swag!",en
199,Me addicted to this song BGM,en
200,Never got bored of this great performance from Lisa,en
201,I am a small girl and I like your songs too. I like you most ( Lalisa ) ,en
202,My feelings for you are bigger than oceans,en
203,Go for 900million views,en
204,"Blinks and Lilies Keep Pushing Money, Lalisa, SG, Shoong, and Stay!",en
205,"The quality of your singing voice creates a much more beautiful world, Lalisa.",en
206,"Great Job Blinks and Lilies Keep Streaming Money, Lalisa, SG and Shoong!",en
207,Str3am faster blinks . I appreciate everyone's work,en
208,So close but so far Blinks and Lilies keep fighting!,en
209,Listen to it every day. This song is the power of my life. Money Money Money Lalisa money,en
210,"Is it the heart that says love to a person Or is it loneliness, what really fuels it, is it to love to be a fire to a candle or to touch a burning fire?",en
211,I love this song ,en
212,"The best dancer of the whole industry, lalisa manobal",en
213,Never get tired of listening to this song.,en
214,834m go lilies stream harder,en
215,"Mas uma vez nos empresionando. 
Lisa, nossa rainha!",pt
216,I love your songs,en
217,"There Really is nothing to dislike about this Song, It's so Perfectly made !",en
218,"If you fell down yesterday, stand up today.",en
219,Lisa's existence is itself a masterpiece,en
220,Lisa I love you so much.I named my new cat after you.,en
221,"I don't know why some people said that money is dry
this song is a Masterpiece",en
222,"If the last 24 hours are not enough to count his achievements, come have some If the last 24 hours are not enough to count his achievements, let's have some tea",en
223,Her expressions are literally the most amazing thing in the world,en
224,Hmm i must say shoong dance is next level,en
225,Money money money lalisa >>>>>>>>,en
226,"It’s crazy how people came back to this song every day,this song is legendary.",en
227,So any guess when will it reach 900?,en
228,"Money é a minha música, favorita da Lisa.",pt
229,Te amo muito BLACKPINK,pt
230,Mertİsa Best ship,en
231,I love you my queen.. you look tired today . Rest well,en
232,"Lisa has multiple talent , she is a professional dancer , she is a perfect rapper, she is strong when she sing. She CAN DO ALL ! She DESERVES  more and more pls go on 900M . ️",en
233,"Essa música é tão viciante mano♡♡

A lisa é tão ",pt
234,I really like how japan became so developed from 0,en
235,"Like I always say whenever I watched Lisa dance, Not everyone who can dance exudes that kind of charisma! Lisa!",en
236,Money the best solo,en
237,Her Song is suprebbb I mean every member has many views  but what about our Rosé  Support and Love her too Don't hate her . I think that she's the hated member now I just wanna say that love her and other members equally,en
238,Eu nem ouço música desses grupos mas essa música tá perfeita,pt
239,This fandom is really something.. Ott.. Just lit,en
240,834 M tomorrow,en
241,Dropping all my money,en
242,"still don't understand how cam someone be as perfect as Lisa, she's not even real",en
243,Rest well in Thailand..,en
244,money the best solo,en
245,she always slaying everything!  I'm freaking searching on HOW TO BE a LALISA MANOBAN!!,en
246,"Kokushibo:- i am strongest one here
Yoriichi:- what do you think life is? Don't put in on my sword",en
247,Coolest and Hottest !!!,en
248,Old is gold old song are pure,en
249,Money is a terrible master but an excellent servant .,en
250,"Estamos quase lá blinks
Finalmente 500M",pt
251,"You are a blessed woman, Lalisa.",en
252,Lisa is truly the queen of kpop. I don't care what people say but she is the dancing machine for me! Her dance moves are so smoot and satisfying to watch. Truly a legend!,en
253,To Lisa haters refusing to stream her because they feel she has to many achievements. STAY MAD AND JUST BE JEALOUS,en
254,577 million views just in 8 months. The amount of power Lisa hold,en
255,imagine how much people comes back to listen to this masterpiece everyday,en
256,This MASTERPIECE PERFORMANCE NEEDS TO HIT 70 MILLION IN JUST 7 DAYS!!,en
257,934M today plsssss,en
258,I never get tired listening to this song,en
259,LİSA SOLO BEKLİYORUM NE ZAMAN GELCEK YAW,en
260,Love you,en
261,u are my money...,en
262,"Her smile is the cutest thing ever, I’m literally crying.",en
263,Shoong has some great content,en
264,OOOOOOMEEEEEEERRRRRRRRRRRR,pt
265,qnd eu crescer quero poder cantar isso ai,pt
266,"Being a super woman, it's hard to date her",en
267,"wow lisa is not a game, it is a complete machine, her presence illuminates everything and my eyes cannot get rid of her, simply the word idol is too small for her",en
268,"MONEY IS TRENDING ON TIKTOK. LET'S GET IT VIRAL IN THE US ALSO.

Bring Lisa the dollar bills",en
269,CHOİ SOOBİN,en
270,"Nem sou fã de Blackpink, mas eu viciei nessa músicaa kkkk",pt
271,Daily attendance ,en
272,Avocado from heaven,pt
273,she is such a POWERFUL WOMAN!! HER AURA IS EXIQUISTE,en
274,"1 on trending ""Money"" 
2 on trending ""Lalisa""
You are real queen️",en
275,"""Money is a terrible master but an excellent servant"" great quote, great girl",en
276,TXT MÜKEMMEL BİR GRUP,en
277,Str3am more everyone..,en
278,"I have never listen Blackpink before,its just a masterpiece.",en
279,"KİMSEDE PARA YOK MU
HEPİMİZ FAKİRMİYİZ",en
280,After the disbandment of 2NE1……. BLACKPINK.. Has carried on tradition. YG is always at the forefront.,en
281,"If everything was as it seems, the sea water you take in your hand would be blue",en
282,Money is a terrible master but an excellent servant,en
283,Stream lisa money,en
284,"There should be a monument of you, Lalisa, proof of how great you are in this generation.",en
285,"This song is such a hanger I can't stop
listening to it...",en
286,Always the blinks will mad in love of blackpink,en
287,AQUI ENPENZANDO EL DIA CHICOS con esta música Motivadora,pt
288,DİLA VE JALE ÇOK TATLIDIR<3,en
289,"o quanto eu admiro e amo ela....ela merece tudoo 
I LOVE YOU LALISA.",pt
290,Imagine how her MV would look like since her dance choreo is already SLAY ASFFFF,en
291,"Assistam também o M/V de LALISA, vamos bater 300 milhões logo!!!",pt
292,"Não sei como são tão perceguidas. Elas são tão boas, mas é aquelas coisa você não vai apedrejar árvore que não dá fruto. ️",pt
293,Drop some money ~,en
294,"I have been listening to this song continuously  for two days straight
. Is this what  people call ""LOVE""",en
295,2:21 I just love how lee jung did that charismatic face as if she's not a backup dancer,en
296,Old memories Britney Spears “oops I did it again”song hair style,en
297,"Isso é arte, temos que dar muito apoio para que cheguemos aos 200M e aos poucos ao bilhão! Nós podemos! você tem que apoiar essa deusa ",pt
298,Imagine if this song played in the next big live concert of Blackpink around the world,en
299,"Popular Opinion: Lisa literally melted Everyone's Heart 
She is so Savage and Beautiful",en
300,I just can't help but come back here every single day. It makes my day way better after hearing.,en
301,88.5 M subs is coming,en
302,"Iconic line is ""BLACKPINK IN YOUR ERA"" 
But Legendary line is ""MONEY IS A TERRBLE MASTER BUT AN EXCELLENT SERVANT""",en
303,"Everyone: ""Lisa is a dancing machine""

Jisoo: ""Because she is Lisa """,en
304,this song just grows on you.. aye - been listening to this over the weekend,en
305,OLUYORUM ASKİMDAN,en
306,These masterpieces 'Lalisa and Money' belongs in a museum.,en
307,My mind&me,en
308,Love Again,en
309,Tô viciada nessa música,pt
310,"BACK DANCERS ARE ALSO EXHAUSTED Also, isn't the ending perfect? Lisa is on fire!!",en
311,Prepared for months only to end up doing a few performances :') You deserve better Lisa...,en
312,"Popular Opinion: Lisa literally melted Everyone's Heart 
She is so Savage and Beautiful",en
313,"I am so addicted with this song and been watching this everyday, just can’t get enough of this, I am still looking forward Lisa will have an MV of the song! Money is crazy!",en
314,Jk singed Lisa's part in Shoong,en
315,"Desculpa, mas ESSA é a música com a cara da Lisa. Ela se revelando na essência mágica que é a RABA dela. BEIJOS!",pt
316,"""Money is a terrible Master but an excellent Servant""
Said Everything.",en
317,This seriously needs promotions and stages,en
318,This is really so addicting.,en
319,"I am so addicted with this song and been watching this everyday, just can’t get enough of this, I am still looking forward Lisa will have an MV of the song! Money is crazy!",en
320,Jennie didn't lie when she said this song is addicting and makes us fall inlove again and again ..,en
321,SAQUE 94 EN MI PARCIAL!!!!!! ASI QUE VINE A ESCUCHAR ESTA JOYA PARA CELEBRAAAAAAR!!!!!!!!!!!!,pt
322,"""Money Is A Terrible Master But An Excellent Servant"" OMG it's so accurate",en
323,"LISA is nominated at the MNET Asian Music Awards under 3 categories:

- Best Female Artists
- Worldwide Fan's Choice",en
324,"Lisa: ""Drop some money, dropping all my money""

Rosé : ""Everything I need is on the ground""

It all makes sense now",en
325,Lisa = talk of the town! <3,en
326,"if the time comes and lisa won't do things for fans anymore because it's time to have her private life, i'll look back and see how this girl made me smile more than the people surrounding me",en
327,This song is literally going viral without any promotion ,en
328,it's crazy how many people come back to this every day. This song is legendary,en
329,I love this part  0:47,en
330,Popular one,en
331,"Popular Opinion: Lisa literally melted Everyone's Heart 
She is so Savage and Beautiful",en
332,it's crazy how many people come back to this every day. This song is legendary,en
333,Everyone silent...listen to my money talk,en
334,the music and the transitions and the choreography are just a chefs kiss,en
335,This song is such a banger I can’t stop listening to it.,en
336,My confidence levels just goes higher than Mount Everest when listening to this song~,en
337,This dance performance is legendary as how you like that make this 1B!!!!!!!!!!!!!!!,en
338,This sounds like a song that could be in the end of a movie giving credits. Not sayin it in a bad way. You end the movie with a badass song,en
339,Even my nieces and nephews are singing this song. They love it so much.... Now I am scared for christmas,en
340,I went to Lalisa,en
341,I swear This is the first song ever I can listen to it a million times a day and don't get tired like whyyyy tf?,en
342,This song is the proof that even promotionless b-side can break records!,en
343,My entarnal crush (23/04/2023),en
344,"Trust me , This exclusive performance video will reach 100M soon.",en
345,We cant ignore the fact that Blackpink and even solo member's B-sides are lit.,en
346,Drop some money,en
347,When i give expressions like her I don’t even recognize myself  she is really an expression queen ,en
348,"If i was managing her, i would give her anything she ask for... No one is on her level. She's on her own league.",en
349,It's freaking midnight and I'm watching this without regret,en
350,Lisa is the best in the black pink,en
351,"She was hated for being thai.
She was hated when her group was suddenly becoming popular.
She was hated for breaking records.
She was hated when people shipped their idols with her though it had nothing to do with her.",en
352,"“MONEY IS A TERRIBLE MASTER BUT AN EXCELLENT SERVANT “
-board in Lisa’s MV 2021",en
