,comentario,liguagem
65,"Uma musica que mexe com todo sentimento ♡ apaixonada por esta música


Como admiro este tipo de musica ",pt
66,"Parabéns miúdo, tens uma grande voz, e um talento enorme! Continua assim",pt
67,Música linda!! ,pt
68,"São músicas como esta que me fazem mudar de género musical por um momento. Grande Música, Parabéns .     ",pt
69,"Tão linda, tens mesmo jeito para a música, nunca pares de cantar",pt
70,"A música está linda e o clip também está muito bonito, parabéns pelo bom trabalho ",pt
71,"Que lindo Nuno! 
Mais uma musica lindíssima!
Parabéns pelo trabalho, aos dois.",pt
72,Fiquei viciada  continua assim ,pt
73,Adoro a música e a letra ️,pt
74,Simplesmente lindíssima!️,pt
75,Música e letra muito bonita. És um grande artista Nuno. Parabéns ,pt
76,Maravilhosa música e letra! Parabéns!,pt
77,Das músicas mais bonitas que já ouvi em toda a minha vida,pt
78,"É uma combinação de timbres muito perfeito!!!
O conjunto das vossas vozes é incrivel.
adorei!!!!!!",pt
79,Tens uma voz maravilhosa e incrível! Parabéns ,pt
80,"Farto me de dizer, que é o melhor cantor na actualidade em Portugal
Mas com uma distância bem considerável",pt
81, Amo muito dessa música escuto todos os dias ,pt
82,Este dueto está incrível adorei parabéns Nuno por mais um êxito,pt
83,Maravilhoso! Para ouvir vezes sem conta!,pt
84,Amei as musicas de Nuno Ribeiro tem umas muito suave acho ótimo cantor as letras são maravilhosas parabéns pelo talentoso susseso da música portuguesa um abraço do Brasil,pt
85,Hoje foi a primeira vez que ouvi está música .. super linda,pt
86,Não há outra palavra para descrever incrível,pt
87,Emocionante... toca a alma ️️,pt
88,"Mais um êxito, junção de vozes perfeito. Adorei ",pt
89,Linda música as vossas vozes combinaram muito bem ,pt
90,"Excelente!
Eu conheço esse lugar, tb já houve música aí, belas memórias ",pt
91,Letra espetacular e musicalidade espetacular. Funcionam muito bem em dueto. Parabéns.,pt
92,Linda canção!!! Parabéns aos dois!!! ,pt
93,Lindíssima a melodia e a letra! ️,pt
94,"Precisam de dar um globo a este rapaz. Parabéns Nuno, música do ano ",pt
95,uma cancao muita linda parabens,pt
96,"Música linda ️
Viciante de se ouvir
Parabéns ",pt
97,"Lindas vozes! Nao canso ouvir.
Obg bjs ",pt
98,"Muitos parabéns, Nuno! Esta é a melhor música tuga deste ano. Feliz Natal.",pt
99,"Que sonoridade linda, Parabéns aos dois por esta colaboração Luso Espanhola;))))))))))))))))))))",pt
100,Sempre músicas tão lindas. Mais uma!! Obrigada por esta criatividade e doçura! ,pt
101,Música linda! ,pt
102,A música portuguesa está TOP.. PARABÉNS,pt
103,Tão lindo k arrepia e faz chorar ️️,pt
104,"Incrível, Incrível adoroo. As vossas vozes encaixam muito bem. Força para este momento frágil. Adoro te",pt
105,Que bela colaboração ️,pt
106,"Linda música, Amei.
Excelente trabalho.",pt
107,"Musica linda e vozes com lindo timbre, apaixonante!! Parabéns.",pt
108,Quando ouvi fiquei apaixonada adoro ️,pt
109,"É necessário perceberes que as pessoas sabem quem trabalha e sabe o que faz.
Tu sabes tudo sobre fazer música e além disso tens uma boa voz.
Parabéns pelo teu trabalho 
Este tema é lindíssimo ",pt
110,É incrível! Eu adoro todas as músicas.,pt
111,"Adoro a música
As vossas vozes combinam muito bem",pt
112,"Por ti, por mim, por todos, que Deus nos ilumine o caminho a todos 
Continuação de um bom trabalho Nuno e força ",pt
113,"Tu és um orgulho tremendo para a tua família, para os teus amigos e para todos nós portugueses que te ouvimos, aliás, mundo que ouve as canções! Passo a passo como manda a regra e tu segues ao pormenor  Parabéns grande Nuno, mereces muito mais ainda, enorme mesmo ",pt
114,Que música tão especial!  parabéns Nuno e Ainoa,pt
115,Wow que obra de arte esta musica o sentimento na voz do Nuno arrepioume continua es muito grande!,pt
116,Saudades da Covilhã. Essa paisagem levou meu pensamento até lá. Agora no calor do Brasil.,pt
117,Mais uma para disco de ouro!! ,pt
118,Eu adoro essa música,pt
119,"Obrigado Nuno. Já várias vezes disse que adoro as tuas canções.  São lindas!!
Continua sempre assim. Felicidades e SUCESSO. ",pt
120,Parabéns pela música é lindaaa  quando dá na rádio o rádio deve de se ouvir lá fora ,pt
121,"Cada trabalho sempre melhor...
Obrigado por cada obra de arte",pt
122,brutal amo o teu trabalho tenho um orgulho imenso em ti desde que participaste no the voice,pt
123,Obrigado pelo carinho de todos vocês ️,pt
124,Que linda e maravilhosa música,pt
125,Parabéns que música tão linda ️,pt
126,Cada música mais apaixonante do que a anterior Nuno!!!!️ do melhor que Portugal tem sem dúvida!,pt
127,Parabéns e estou agradecida por mais uma linda canção.,pt
128,Muito parabéns por esta música Nuno! Muito bem conseguida!,pt
129,"Excelente letra e composição. Parabéns Nuno Ribeiro e, claaaro, à Inoa também.",pt
130,Tão bonito...encontro sempre partes da minha vida nas tuas canções!,pt
131,"Concordo com os comentários. Tb em outras músicas onde há duetos de português e espanhol, conjuga-se muito bem a mistura. Há em fados tb e ficam uma variante linda de ouvir e elevar o espírito.",pt
132,"A música mais bela que já ouvi 
Parabéns ",pt
133,"Adoro as tuas músicas ️lindas demais sou tua fã, desde o primeiro dia....
️️️",pt
134,Fantástica música e excelente interpretação . parabéns,pt
135,Música linda ,pt
136,"A música, é de uma, perfeita forma, de dizer eu te Amo",pt
137,"Muito bom Nuno!
Continua, és um grande compositor e interprete.",pt
138,"Simplesmente fantástico Nuno.
O melhor de ti...",pt
139,Adoroooo parabéns música linda mesmo ,pt
140,Que emoção ,pt
141,"Gostei muito de todo  o conjunto,a música e interpretação, a letra que à semelhança de anteriores canções nos diz sempre algo. Parte instrumental  e video muito bons sobressaindo no vídeo  toda a beleza da natureza. Parabéns  e muito êxito. ",pt
142,Lindo! Parabéns Nuno!,pt
143,"Está tão linda , és um orgulho ️",pt
144,Parabéns Nuno está linda a música e ontem tiveste muito bem no the voice parabéns mais uma vez abraço,pt
145,Muito bom! ,pt
146,não esquece minha musica preferida agr ja me encanteii por essa cantora que voz suave e leve fofa,pt
147,Simplesmente fantástica parabéns aos dois .,pt
148,Parabens uma voz lindissima ,pt
149,"Mano adorei a música  , adorei a voz dos dois fiquei com a música   na cabeça️adorooooooooo",pt
150,Que lindo música ️,pt
151,"Adoro, lindíssima!!",pt
152,"Linda linda linda!! E o vídeo, incrível! Go go go  ",pt
153,O êxito é fácil de obter. O difícil é merecê-lo!!! E tu fizes t  por merecer parabéns muito sucesso Nuno Ribeiro ...,pt
154,Lindo Dueto. ️️,pt
155,"Mais um êxito, Nuno. "" Por Ti"" é melodiosa, muito bonita e fica no ouvido. PARABÉNS e muitas felicidades. Abracinho amigo.",pt
156,"Linda música,mais uma como todas as outras ",pt
157,Música linda ,pt
158,Muito bom... apaixonei-me em 5 segundos... lindo... os meus parabéns... bom trabalho!,pt
159,Uauuu adorei!! Muitos parabéns ,pt
160,"Que música ,que tudo desejo o maior sucesso para vcs ,(Nuno,cada vez cresces  mais admiro-te muito) boas festas para vcs ",pt
161,"Muito linda, vai ser mais um sucesso beijinho e muita força",pt
162,Linda música com 2 lindas vozes,pt
163,"Lindo demais muitos parabéns 
Continua assim uma pessoa simples e humilde com um futuro brilhante pela frente ",pt
164,"Sem palavras, adorei!",pt
165,Companhia perfeita para os meus dias. Excelente trabalho.  Parabéns aos 2.,pt
166,Mais uma linda canção!!!Parabéns Nuno e Ainoa. Mto bom.,pt
167,Que Música Mágica! Gratidão Nuno Ribeiro e Ainoa por esta Maravilha. Deus Te Abençoe Abundantemente Sempre!!! ,pt
168,A música está linda  Mas vindo de ti também não se esperava outra coisa...️,pt
169,Adoro ,pt
170,"Linda música, parabéns",pt
171,"Como assim adoro essa música, venho aqui vezes e vezes para ouvir e ontem atendo o Nuno no continente e não o reconheço? Malditas mascaras hahahha. Respect Nuno.

As minhas colegas quase me mataram quando disse que não o tinha reconhecido ahahahha.",pt
172,Esta música e linda,pt
173,parabéns muito mesmooooo e eu sinto-me livre por estar preso a ti minha parte preferidaaa esquece gente não tem como não gostar desse lindo e dessa musica,pt
174,Parabéns. So precisei de ouvir uma vez para saber que isto é boa música,pt
175,"Adoro, adoro ",pt
176,Orgulho em ti,pt
177,Adorei a música continuem assim vocês têm muito talento ,pt
178,"Linda️.
Nuno és o maior ",pt
179,Famoso dueto ! Linda musica e maravilhosas vozes !! Prabens.,pt
180,Maravilhosa ,pt
181, ADORO!!!,pt
182,Lindíssima,pt
183,Linda música ,pt
184,Que música lindíssima ,pt
185,"Muito bom, és o Rei.",pt
186,Diogo Piçarra ... Fernando Daniel .... E Agora Nuno Ribeiro .... A música romântica nacional está em boas mãos e com futuro garantido Parabéns !,pt
187,Música linda ,pt
188,Muito bom  ,pt
189,Engradeces a nossa língua... Gratidão ,pt
190,Número 1° do TOP 25 RFM mais uma semana no 1° lugar. ,pt
191,Adoro️,pt
192,Nuno adorei gosto muito de te ouvir cantas muito bem e compositor és um ser humano maravilhoso continua assim felicidades,pt
193,Gente do céu. Que música é essa! Vocês são maravilhosos!,pt
194,Linda a música️,pt
195,É mesmo muito linda essa música adoro,pt
196,Lindo demais muitos parabéns ,pt
197,️️️️Linda música.,pt
198,Amo-te Demais... ,pt
199,"Lindo demais! Amei️
Misto de emoções e sentimentos.
Parabéns Nuno e obrigado!",pt
200,"Tenho o mundo a minha volta
Mas só te vejo a ti
Se te perco numa hora
Eu deixo de existir",pt
201,"Estou apaixonada pela canção... adoro esta combinação português espanhola...
Talvez porque tenho uma costela espanhola",pt
202,"Adorei e linda de mais,muitas felicidades  e sucesso.",pt
203,Música do ano!! Parabéns!!,pt
204,"Simplesmente incrível. As vozes, a emoção, arrepiante !",pt
205,Maravilhoso.,pt
206,Lindo ️️,pt
207,"És grande, miúdomúsica lindaparabéns, muito sucesso",pt
208,Lindaa música.....,pt
209,Top mais uma vez bro. Força nisso ,pt
210,Obrigado por fazeres música portuguesa de qualidade....,pt
