,comentario,liguagem
59,"FIQUEI MUITO EMOCIONADO QUANDO VI O SOBRINHO DELE CANTANDO NO  THE VOICE PORTUGAL  A MÚSICA HOMENAGEANDO ELE SHOW, MANDEI PRA MINHAS FILHAS ELAS ADORARAM",pt
60,"Declaração de amor paterna...  A música está fantástica, terna & arrepiante. A voz, é das minhas preferidas.   Continuação de muito trabalho & sucesso Fernando Daniel. (Quem sabe 1dia, conseguirei escutar te ao vivo). Obrigada. ️",pt
61,"Amei essa música , vi o dueto com seu sobrinho , foi lindo",pt
62,Linda demais essa música ,pt
63,"A música e o videoclipe estão incríveis mesmo, não dá para descrever...música mais sentimental que já ouvi ",pt
64,Que música maravilhosa! ,pt
65,Este rapaz tem uma voz incrível,pt
66,Viciada nessa música muita linda ,pt
67,Musica linda demais ,pt
68,Adoro! Um maravilhoso hino ao amor maior !Parabéns!,pt
69,"Quem te viu e quem te vê! 
Continua o teu bom trabalho pois es o melhor músico de Portugal ",pt
70,Linda música🇧🇷,pt
71,"Grande música tal como todas as outras, não existem palavras Fernando, és grande, mereces isto é muito mais ️",pt
72,Não há palavras! Fantastico ,pt
73,"Tens o dom de pôr em palavras sentimentos que por vezes são difíceis de expressar, pela sua intensidade. A musica é, sem duvida, extraordinária.",pt
74,"Opah que linda que está a música e o vídeoclipe ️
Simplesmente amei ️
Cantas com tanta emoção, que até eu me emociono ️",pt
75,"Fernando Daniel, tu e um show te acompanho e vejo sempre seus videos no the Voice, foi maravilhoso.
Delicia te ouvir",pt
76,"Que música linda , tocou meu coração ",pt
77,Fernando cada vez mais me impressiona a tua maneira de ser e de cantar és incrível ,pt
78,"És SENSACIONAL Fernando!!! És dos artistas mais transparentes, que não esconde a sua essência de ninguém e isso sente-se em cada vírgula, silêncios, cada nota que só tu lá chegas... Mas acima de tudo sabemos que,quando ouvimos ou lemos as tuas letras, que és TU em cada momento!! Obrigado de coração por nos ""contares histórias"" em cada música!! Abraço",pt
79,Que música maravilhosa!!!,pt
