,comentario,liguagem
96,"Giulia vc é incrivelmente um talento que vai muito além do universo, nos leva ao céu para conhecer uma  cadente que é vc. Rainha das galáxias.",pt
97,Essa música é tão boa ,pt
98,"Inesquecível ja é um hit  ""mesmo que não queira""",pt
99,Sou apaixonado pela voz dela .. ,pt
100,Amooo adoro essa música ,pt
101,Nos somos inesquecíveis!!!!️️️️️️,pt
102,"5* Grande Som Excelente.
Parabéns Giulia Be e Luan Santana ",pt
103,"Essa obra de arte deve permanecer no Museu, que coisa lindaaaa",pt
104,INESQUECÍVEL MESMO. TOP DEMAIS ESSA CANÇÃO ,en
105,Todos os dias eu escuto. ️,pt
106,Ah já se apaixonei por essa música top ️,pt
107,Adoro muito esta música. ,pt
108,Sério a Júlia be tem uma voz muito linda,pt
109,"Giulia tá sendo uma das únicas cantoras pop do br que tá servindo TUDOO. Sou fã da Anitta, mas tenho que deitar pra essa garota. TUDO o que ela faz é de qualidade e bem feito. A menina solta tá criando asas para voar bem alto",pt
110,"Eu conheci a giulia be escutando essa musica,Depois nao parei de escutar nunca mass..",pt
111,Que voz maravilhosa Giulia  Be,pt
112,Orgulho dessa princesa ️🇧🇷,pt
113,"LETRA INESQUECÍVEL <3


Vou começar dizendo",pt
114,ESSA CANÇÃO É LINDISSIMA!!!!!!!!,pt
115,Esse clipe é inesquecível! ,pt
116,Adoro essa música ️️️️,pt
117,"Eu tô apaixonado por essa música , inesquecível ️",pt
118,"É linda canção,️",pt
119,"Vou começar dizendo
Cê nunca me deu um final
E eu nem sei se eu quero (se eu quero)
E mesmo que passe o tempo",pt
120,Essa música com certeza tocaria no meu casamento,pt
121,Amor  essa   música ,pt
122,Maravilhoso  apaixonada nessa musica ️️️️️,pt
123,A química de VCS dois e inesquecível  me apaixono sempre que vejo ,pt
124,"Ela faz a referência das músicas dela ""too bad"" ""superar"", zero defeitos essa mulher",pt
125,Essa música é linda.Gosto muito.,pt
126,"Perfeita a letra armonia, vcs estão perfeitos em tudo .",pt
127,Essa menina é um poema em forma de mulher!,pt
128,Amei  as músicas  do Luan Santana .,pt
129,"PERFEITOSSSSSSSSSSSSS 
UM CANTOR DA INFÂNCIA COM UMA CANTORA QUE EU AMOOOOOOOOO",en
130,Giulia be parece uma bonequinha de tão linda!! Adorooooo essa música demaissssss!.,pt
131,"Fogo essa música pha!!
🇲🇿🇲🇿",pt
132,Q voz é essa gente ... Muito viciante  Giulia ,pt
133,"Vou começar dizendo
‘Cê nunca me deu um final
E eu nem sei se eu quero (se eu quero)
E mesmo que passe o tempo",pt
134,Eu amo essa músicamuitas coisas são inesquecíveis pra mim,pt
135,Essa música é INESQUECÍVEL hahahah,pt
136,É o que é inesquecível ,pt
137,"Inesquecível já é um hit, ""mesmo que não queira""",pt
138,Não enjoo nunca dessa ️️,pt
139,Primeira vez que ouço essa música ksksk muito boa ja faz dos anos que lançou e eu nunca tinha ouvido,pt
140,"Clip top de mas nossa, juro que n conhecia essa cantora ela é fantástica de mas, que cantora nossa.. ganhou mas um fã. ",pt
141,"Música  top demais, orgulho de ter artistas como Giulia e Luan no Brasil aumentam muito o nível  da música  Brasileira.  Sucesso sempre para vcs ",pt
142,essa musica  e´ muito linda por isso e´ que e´ inesquecivel,pt
143,Amo essa música,pt
144,"Eles tem Química mais que na aula de ciência 
Dois gigantes inesquecíveis",pt
145,Quem não gosta dessa música ela é espetacular,pt
146,Vei é minha música favorita ,pt
147,"Essa é um Ápice de amor próprio absurdo que eu amo... e eu sei que eu sou ""Inexquecível.. ",pt
