,comentario,liguagem
68,Todas as músicas do Fernando tem sentimentos que fizeram parte da minha vida,pt
69,2:23 qualidade de imagem como nunca vi! Sem dúvida incrível! Parabéns!,pt
70,Melhor cantor português ,pt
71,"todas as tua musicas são fantásticas , Fernando",pt
72,"Como dizem “Ninguém é perfeito”, mas, essa música é a perfeição em si..",pt
73,"Grande compositor , parabéns!",pt
74,Uma única palavra define a música: FANTÁSTICO,pt
75,Adoro. É linda. Adorava assistir a um concerto.,pt
76,"Fernando, tu és sem duvida um dos melhorees cantorees portugueses do momento. Cantas com alma, nada de musica pimba ou musica foleira. Adoro cada musica. Continua o bom trabalho, fico a espera de te ir ver cantar ao vivo. Bjnhs",pt
77,Linda música que me faz sentir bem bem-vindo...,pt
78,"TÃO lindo, puro talento, a voz, as letras, as melodias, os vídeos, não há nada que ele não faça bem...um rapaz que tem construído a carreira a pulso, sem cunhas, sem nomes famosos... tem sido apenas mérito próprio que o tem levado ao sucesso, pessoas como o Fernando merecem o nosso apoio,ainda por cima é humilde e nada vedeta! FORÇA Fernando luta sempre pelos teus sonhos, nunca desistas, Portugal precisa de talentos como tu! Muito sucesso!",pt
79,  Esta tocou-me...,pt
80,"Já é das minhas preferidas 
#ComeçarOutraVez",pt
81,Brutal brutal. Sem duvida mais uma de muitas boas letras a que já nos habituaste. Abraço,pt
82,Força e esperança ️,pt
83,"#começaroutravez, vim pela live stream! Foi incrível! Muitos parabéns! Sou tua fã à muitos anos e cada vez mais tornas-te melhor! A música está linda como todas as outras!",pt
84,"Força ai,grande voz,excelentes músicas ",pt
85,"Lindaaa  como todas as outras. Muitos parabéns ️ que continues a  dar nos musicas dessas ️
Bjs, Açores, Terceira ",pt
86,"Música linda. Vídeo lindo. Fernando, você é um cantor fantástico. Saiba que tem um fã aqui em São Paulo. Abração.",pt
87,As músicas dele sempre tem uma mensagem,pt
88,Manooooo eu tô Surtando  Sou Muito fã desse cara ️,pt
89,Tem uma voz excelente. Parabéns !,pt
90,"Isto é tão bom, que nem há palavras para classificar!! Que orgulhoooooo 
#RecomeçaremOvar ",pt
91,"#começaroutravez
A música é linda ️️",pt
92,"Adoreiii!! Que música tão lindaaa Gosto tanto de ti, tens um talento que nunca mais acaba. És o meu orgulho. #comecaroutravez ",pt
93,Sou brasileira e amei essa música sério mesmo,pt
94,As tuas músicas são incríveis.,pt
95,Que orgulho! E esse talento em? Obrigada por essa canção linda! Amei o clipe ️,pt
96,Parabéns Fernando Daniel pelas músicas que fazes um ótimo cantor e ótimo mentor contínua assim,pt
97,Valéria do Brasil adoro as músicas do Fernando Daniel são lindas ,pt
98,"Grande Fernando Daniel! 
TT : Temperamento e Talento Q.Bs para levar a sua música a todo o lado. 
Os votos de uma carreira Feliz",pt
99,Linda musica e letra   toca bem la fundo,pt
100,Linda música! <3,pt
101,"A verdade é que não há palavras para tanto sucesso! Tudo está incrível!!  Não há dúvidas que te tornaste um excelente cantor, que continues com toda esta força e garra!! Desejo-te o melhor deste mundo, muito sucesso!!! Beijinhos grandes ",pt
102,Orgulho ️ ️,pt
103,#comçaroutravez ORGULHOOO️,pt
104,"A música está muito gira, parabéns ",pt
105,"Amei a música, continua assim ️",pt
106,Que grande música faz mais músicas assim️️️,pt
107,Viva a comunidade lusófona!!! 🇵🇹🇧🇷,pt
108,"Me sinto vazia pois quem eu amo me deixou por não sentir mais o mesmo. Essa música fez cair uma lágrima no meu rosto, pois eu quero recomeçar novamente com ele e que ele veja em algum dia que o meu amor é verdadeiro..",pt
109,Muitos parabéns por esta excelente música.    Farto-me de a ouvir vezes sem fim e adoro as partes do piano. Acho a melodia liiiiiinda!!! Sou fã!!!,pt
110,"Fernando ,qual a mensagem através desta música para as pessoas ? ️#askfernandodaniel",pt
111,ORGULHO,pt
112,"#AskFernandoDaniel adoro muito o teu trabalho e as tuas músicas tocam muito no meu coração,gosto de todas as músicas a minha preferida é a melodia da saudade",pt
113,Esta música toca no meu coraçao,pt
114,Musica mais linda do mundo ️te amo Fernando ️,pt
115,Eu adoro ouvir música quase todos os tipos e há vozes portuguesas meu Deus ,pt
116,"Maravilhoso! Cada música, mais linda que a outra. E cada letra super tocante, e emocionante. Parábens pelo teu novo Single! Está fantástico, adoro-te Fernando.",pt
117,"Mais uma grande música, de um grande cantor 
Está a traçar o seu caminho aos poucos 
E e aos poucos se está a tornar uma das grandes referências do nosso País.
Forte abraço ",pt
118,"Ola simplemente apaixonada pelas suas músicas , brasileira escutando desde España . Apaixonada !!!! ️",pt
119,#AskFernandoDaniel de onde esperas chegar com esta música. Rumo a nº1 das tendências!,pt
120,"Um novo single para um recomeço, com uma letra muito bonita adequada aos tempos de hoje! Parabéns pelo excelente trabalho #ComeçarOutraVez ",pt
121,"#começaroutravez Adorei o concerto! A cantar desde o início ao fim! E esta múscia está linda, parabéns!  ",pt
122,Grande som mano. Dá-lhe,pt
123,"#recomecar outra vez. 
Adorei o concerto",pt
124,"Adorei o Concerto/ Live em Ovar!!! Tu és um grande artista, humilde e muito mais!!! Grande abraço de Leiria",pt
