,comentario,liguagem
60,Cada curtida venho aqui ouvir de novo essa música de milhões eles arrasam de mais que química é essa. ,pt
61,"Esse Luan Santana é bruto canta de mais, de 20 anos para cá,ele é um dos poucos autênticos, que quando começa cantar eu já sei quem é canta muito.",pt
62,"Viciada nessa música,  perfeita",pt
63,Vamo bater 100 milhões nesse hino esse mês ,pt
64,"Que orgulho desse Luan Santana,tbm é nosso do Mato Grosso do Sul,música linda demais perfeita,ele está muito lindooooo,",pt
65,"Cara, os dois arrasam, mas não tem como deixar de citar o backvocal. Não sei quem são, mas são excelentes!",pt
66,"Eu AMOOO essa música, ficou maravilhosa perfeita vei , vcs foram fodas aqui ️",pt
67,Lembro quando levava o dvd do ao vivo pra creche agora 8 anos depois ainda sou completamente apaixonado por esse estilo musical do luan,pt
68,"Impossível não se arrepiar na primeira parte do refrão na voz do Luan e quando a Luísa começa cantar MEU DEUS DO CÉU!!! Está impecável, o feat de milhões. ️",pt
69,acabou de tocar em terra e paixão! ,pt
70,"Eu ouço essa música todo dia ,muito lindo eles dois cantando,luiza impecável ",pt
71,Sonzers e Luanetes não parem! Os 100 milhões já é nosso. ,pt
72,"Inspiradora, não consigo parar de ouvir",pt
73,"Amo essa musica, e com a voz da Luíza fica melhor ainda.",pt
74,"Sensacional, A voz da Luísa se encaixa com qualquer música Rainhaaaaaa, e a química de milhões",pt
75,"Ficou lindoooooooooo a trabalho dos dois que música linda ! Obrigada Luan e Luiza que riqueza de parceria no palco , perfeito .",pt
76,Maravilha de trabalho e que  história cantada. Não canso de ouvir.,pt
77,"... nessa música o timbre  de voz da luiza ficou perfeito ,,,,,,",pt
78,não cansooooo de ouvir!,pt
79,"Simplesmente amo essa música amor cigano é linda demais ️️
Parabéns Luan Santana e Luiza Sonza",pt
80,"Nossa que música perfeita, a Luísa entregou tudo mais uma vez e com o Luan ficou melhor ainda",pt
81,"Escuto todos os dias, sonho também, todos os dias, essa música na minha cabeça!",pt
82,"Eu AMO essa música! Onde toca ela, alguém tem que tirar, eu fico com um ódio! ",pt
83,"Parabéns Sensacional Espetacular Magnânimo. Parabéns Luan Santana E Luíza .. Talentos Incríveis, Inigualáveis ",pt
84,"Nunca vi uma música tão top,simplesmente AMEI esse ritmo,ARRASA MUITOOOO!!️",pt
85,Que no dia a dia o trabalho de cada um seja tão intenso como essa música e vcs dois. Parabéns.,pt
86,Uma das músicas mais esperadas pelos fãs do Luan e Luiza! Vem hit na certa. 🇧🇷,pt
87,Maravilhoso essa canção mexe muito com o coração,pt
88,"Que música, meus amigos, pessoalmente é melhor ainda, uma experiência incrível.",pt
89,"Que música impecável, adorei essa música que sintonia deles, ficou muito top msm ",pt
90,Te amo demais Luan que música  mais linda da vidaaaa,pt
91,Dois artistas super talentosos juntos tinha que da nisso né Brasil... Já é hit,pt
92,Essa música cola na mente e não sai.,pt
93,Minha música atual  melhor ter coração cigano do que sofrer ️,pt
94,Mmeu sou Haitiano estou viver no Brasil a 9 anos Luan Santana sempre meu Cantor preferido só eu preciso você grave música você tem talento excepcional ,pt
95,Meu DNA ama Luan Santana em um País tão sofrido como o nosso Brasil Luan se apresenta como uma proposta de luz de coisa boa e nos dar alegria um show dele é algo inesquecível já fui a dois .,pt
96,Incrível ouvi  mais  de  20  vezes  e  continuo  ouvindo  que  showww,pt
97,Maravilhoso demais canta demais ,pt
98,Lindo demais está música e linda demais Deus abençoe a todos nós em nome do nosso Senhor Jesus Cristo ,pt
99,Que  música linda maravilhosa com esses dois juntos adoroooo ️️,pt
100,Perfeição de música ,pt
101,"Auiii gente até coloquei o outro fone aqui pra ouvir esse classicao do luan, eu ouvia MT menor ele continua cada dia mais lindo, espero que cresça muito cada dia mais! 
E voces vem aqui olha os últimos postssssssss tb 
Luanizadoristica <3",pt
102,"Ele só tinha um violão, um microfone e um sonho de viver da música. Luan Santana está há 15 anos fazendo história!!! ",pt
103,A voz da luisa sonza com nosso príncipe ficou top assim ,pt
104,Ai que música de rasga o coração ️,pt
105,"Dueto lindoooo!!!
A união dessas duas vozes é arrepiante!!!
E a química da Luísa e do Luan no palco??? Sensacional!!!",pt
106,Muito linda essa música,pt
